module_name,variable_name,classification,recommended_action,confidence,reason,update_type,priority,code_files,notes
model-readiness,quote_model_trust_state,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,hooks\useQuoteEngine.js | lib\calculations\quoteEngineCalculations.js | lib\selectors\quoteEngineSelectors.js,implemented_contract_not_documented_in_brief | trust_state_field
module-reconciliation,acc_work_levy_annual,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,finance_cost_annual,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,is_ready,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief | readiness_field
module-reconciliation,running_cost_annual,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,total_acc_levy_annual,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,total_business_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,total_other_income,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
module-reconciliation,unassigned_balance,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
opening-hours,macro_required_operating_hour_rate,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,app\business-summary\page.jsx | app\cost-summary\page.jsx | components\business-summary\BusinessSummaryCard.jsx | components\business-summary\BusinessSummaryStatusStrip.jsx | components\cost-summary\CostSummaryCard.jsx | components\cost-summary\CostSummaryStatusStrip.jsx | hooks\useBusinessSummary.js | hooks\useCostSummary.js | lib\calculations\costSummaryCalculations.js | lib\selectors\businessSummarySelectors.js | lib\selectors\costSummarySelectors.js,implemented_contract_not_documented_in_brief
opening-hours,net_annual_business_open_hours,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,components\business-summary\BusinessSummaryStatusStrip.jsx | hooks\useBusinessSummary.js | lib\selectors\openingHoursSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,assets_benchmark_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,direct_cost_category_totals,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,employee_overheads_benchmark_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,excluded_asset_finance_interest_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,general_overheads_benchmark_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,gross_profit,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,hired_equipment_cost,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,materials_cost,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,model_total_costs,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,net_profit,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,pnl_interest_marked_asset_finance_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js | lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,pnl_interest_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,profit_and_loss_ready,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief | readiness_field
p-and-l,subcontract_cost,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_assigned_business_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_business_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_cogs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_cost_of_sales,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_direct_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_model_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_operating_expenses,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_pnl_costs,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_revenue,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,total_trading_income,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,unassigned_balance,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,unassigned_details,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,components\p-and-l\ProfitAndLossMainCard.jsx | lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,unreviewed_interest_count,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,unreviewed_interest_total,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
p-and-l,warnings,accept_contract_field,add_to_v5_module_brief_output_contract,medium,Field appears to carry warning state consumed by the UI or downstream modules.,add_implemented_output_contract_to_brief,P1,lib\selectors\profitAndLossSelectors.js,implemented_contract_not_documented_in_brief
rate-builder,group_rows,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,components\rate-builder\RateBuilderLineCalculator.jsx,implemented_contract_not_documented_in_brief
rate-builder,operational_group_cost_rows,accept_contract_field,add_to_v5_module_brief_output_contract,medium,"Field suffix indicates a likely contract output such as total, status, warning, cost, rate, hours, or row array.",add_implemented_output_contract_to_brief,P1,components\rate-builder\RateBuilderLineCalculator.jsx,implemented_contract_not_documented_in_brief
revenue-cogs,business_type,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueCogs.js,implemented_contract_not_documented_in_brief
revenue-cogs,cost_of_sales_lines,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueCogs.js,implemented_contract_not_documented_in_brief
revenue-cogs,direct_cost_categories,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueCogs.js,implemented_contract_not_documented_in_brief
revenue-cogs,direct_cost_category_totals,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,components\business-summary\BusinessSummaryHierarchyBuilder.js | hooks\useBusinessSummary.js | hooks\useRevenueCogs.js,implemented_contract_not_documented_in_brief
revenue-cogs,resolved_commercial_driver_mode,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueCogs.js | lib\calculations\revenueCogsCalculations.js,implemented_contract_not_documented_in_brief
revenue-reality,business_type,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,implemented_contract_not_documented_in_brief
revenue-reality,is_product_based,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,implemented_contract_not_documented_in_brief | readiness_field
revenue-reality,total_revenue,accept_contract_field,add_to_v5_module_brief_output_contract,high,Field is a named business/status/readiness/financial/hour/recovery output used by code.,add_implemented_output_contract_to_brief,P1,components\revenue-reality\RevenueRealityStatusStrip.jsx | hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,implemented_contract_not_documented_in_brief
assets,asset_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\cost-allocation\useCostAllocationAssetOverlay.js | hooks\useCostAllocation.js | hooks\useCostSummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
assets,assets_output,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,components\model-readiness\ModelReadinessAuditPanel.jsx,implemented_contract_not_documented_in_brief
business-setup,business_setup_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueCogs.js | hooks\useRevenueReality.js,implemented_contract_not_documented_in_brief
business-summary,business_summary_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useBusinessModelling.js | hooks\useQuoteEngine.js | hooks\useRevenueReality.js | lib\calculations\quoteEngineCalculations.js,implemented_contract_not_documented_in_brief
business-summary,business_summary_outputs,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRecoverySummary.js,implemented_contract_not_documented_in_brief
cost-allocation,cost_allocation_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,app\recovery-outcome\page.jsx,implemented_contract_not_documented_in_brief
cost-summary,cost_summary_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useBusinessSummary.js | hooks\useQuoteEngine.js | lib\calculations\quoteEngineCalculations.js,implemented_contract_not_documented_in_brief
cost-summary,cost_summary_outputs,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRevenueSummary.js,implemented_contract_not_documented_in_brief
general-overheads,general_overheads_output,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,components\model-readiness\ModelReadinessAuditPanel.jsx,implemented_contract_not_documented_in_brief
general-overheads,general_overheads_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useCostSummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
general-overheads,general_overheads_outputs,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRecoverySummary.js,implemented_contract_not_documented_in_brief
labour,cost_allocation_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\rate-builder\useRateBuilderLabourRates.js,implemented_contract_not_documented_in_brief
labour,labour_output,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,components\model-readiness\ModelReadinessAuditPanel.jsx | hooks\rate-builder\useRateBuilderLabourRates.js,implemented_contract_not_documented_in_brief
labour,labour_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useCostSummary.js | hooks\useQuoteEngine.js | hooks\useRevenueReality.js | lib\calculations\cost-allocation\costAllocationLabourAdapter.js | lib\calculations\quoteEngineCalculations.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
labour,labour_outputs,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRecoverySummary.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
p-and-l,pnl_output,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,components\model-readiness\ModelReadinessAuditPanel.jsx,implemented_contract_not_documented_in_brief
p-and-l,pnl_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useAssets.js | hooks\useGeneralOverheads.js | hooks\useRevenueCogs.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,implemented_contract_not_documented_in_brief
recovery-summary,recovery_summary_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,app\recovery-outcome\page.jsx,implemented_contract_not_documented_in_brief
revenue-cogs,revenue_cogs_output_contract,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useBusinessSummary.js | hooks\useRevenueReality.js,implemented_contract_not_documented_in_brief
revenue-cogs,revenue_cogs_outputs,accept_reference_wrapper,document_as_reference_wrapper_not_business_metric,medium,Field appears to be a named module output contract wrapper consumed by another module.,add_implemented_output_contract_to_brief,P1,hooks\useRecoverySummary.js,implemented_contract_not_documented_in_brief
