file_path,file_name,source_area,line_number,variable_name,variable_style,extraction_type,likely_role,module_hint,context
lib\selectors\cost-allocation\costAllocationCardSelectors.js,costAllocationCardSelectors.js,lib,92,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,const warning_count = allocation_warnings.length; const setup_warnings_count = setup_warnings.length;
lib\selectors\cost-allocation\costAllocationDisplayHelpers.js,costAllocationDisplayHelpers.js,lib,200,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"structure_valid, allocation_warnings, setup_warnings_count = 0,"
lib\selectors\cost-allocation\costAllocationDisplayHelpers.js,costAllocationDisplayHelpers.js,lib,256,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"message: get_warning_message(allocation_warnings?.[0]) || ""The visible operating structure does not currently support downstream use."","
lib\selectors\cost-allocation\costAllocationStatusSelectors.js,costAllocationStatusSelectors.js,lib,12,allocation_warnings,snake_case,declaration,warnings_field,cost-allocation,"const structural_warnings = calculated?.structural_warnings ?? []; const allocation_warnings = calculated?.allocation_warnings ?? [ ...setup_warnings,"
lib\selectors\cost-allocation\costAllocationStatusSelectors.js,costAllocationStatusSelectors.js,lib,37,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"structural_warnings, allocation_warnings,"
lib\selectors\cost-allocation\costAllocationStatusSelectors.js,costAllocationStatusSelectors.js,lib,87,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"structural_warnings_count: structural_warnings.length, warnings_count: allocation_warnings.length, warnings: allocation_warnings,"
lib\selectors\cost-allocation\costAllocationStatusSelectors.js,costAllocationStatusSelectors.js,lib,88,allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"warnings_count: allocation_warnings.length, warnings: allocation_warnings, };"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,318,base_allocation_status,snake_case,declaration,status_field,cost-allocation,"const base_allocation_status = get_allocation_status({ recovery_summary_ready: inputs.recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,332,base_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"? ""blocked"" : base_allocation_status;"
hooks\useCostAllocation.js,useCostAllocation.js,hooks,161,build_cost_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"const status = useMemo(() => { return build_cost_allocation_status(calculated); }, [calculated]);"
hooks\useCostAllocation.js,useCostAllocation.js,hooks,30,build_cost_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"build_cost_allocation_card, build_cost_allocation_status, } from ""@/lib/selectors/costAllocationSelectors"";"
lib\selectors\cost-allocation\costAllocationStatusSelectors.js,costAllocationStatusSelectors.js,lib,9,build_cost_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,export function build_cost_allocation_status(calculated = {}) { const setup_warnings = calculated?.setup_warnings ?? [];
lib\selectors\costAllocationSelectors.js,costAllocationSelectors.js,lib,1,build_cost_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"export { build_cost_allocation_status } from ""@/lib/selectors/cost-allocation/costAllocationStatusSelectors"";"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,8,build_cost_allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"export function build_cost_allocation_warnings({ recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,284,build_cost_allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"const built_warnings = build_cost_allocation_warnings({ recovery_summary_ready: inputs.recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,43,build_cost_allocation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"import { build_cost_allocation_warnings } from ""@/lib/calculations/cost-allocation/costAllocationWarnings"";"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,284,built_warnings,snake_case,declaration,warnings_field,cost-allocation,"const built_warnings = build_cost_allocation_warnings({ recovery_summary_ready: inputs.recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,310,built_warnings,snake_case,warning_id,warnings_field,cost-allocation,"const setup_warnings = [ ...safe_array(built_warnings.setup_warnings), ...source_pool_warnings,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,314,built_warnings,snake_case,warning_id,warnings_field,cost-allocation,const structural_warnings = safe_array(built_warnings.structural_warnings);
hooks\cost-allocation\useCostAllocationOutputContract.js,useCostAllocationOutputContract.js,hooks,71,cost_allocation_ready,snake_case,object_key,readiness_field,cost-allocation,"cost_allocation_ready: calculated.allocation_status === ""ready"" ||"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,510,cost_allocation_ready,snake_case,object_key,readiness_field,cost-allocation,"cost_allocation_ready: allocation_status === ""ready"" ||"
hooks\cost-allocation\useCostAllocationOutputContract.js,useCostAllocationOutputContract.js,hooks,74,cost_allocation_warnings,snake_case,object_key,warnings_field,cost-allocation,"calculated.allocation_status === ""ready_with_dependency"", cost_allocation_warnings: calculated.allocation_warnings,"
hooks\cost-allocation\useCostAllocationOutputContract.js,useCostAllocationOutputContract.js,hooks,117,duplicate_link_warnings,snake_case,object_key,warnings_field,cost-allocation,"duplicate_link_warnings: calculated.duplicate_link_warnings, orphan_warnings: calculated.orphan_warnings,"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,174,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"asset_recovery_selected, duplicate_link_warnings, total_operational_groups,"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,182,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,}) { if (safe_array(duplicate_link_warnings).length > 0) { return false;
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,25,duplicate_link_warnings,snake_case,declaration,warnings_field,cost-allocation,const seen_pairs = new Set(); const duplicate_link_warnings = [];
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,31,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,if (seen_pairs.has(pair_key)) { duplicate_link_warnings.push( make_warning(
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,42,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,return duplicate_link_warnings; }
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,195,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,if (duplicate_link_warnings.length > 0) { structural_warnings.push(
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,27,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"has_no_operational_groups, duplicate_link_warnings = [], invalid_operational_groups,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,188,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"asset_recovery_selected, duplicate_link_warnings, total_operational_groups,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,305,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"has_no_operational_groups, duplicate_link_warnings, invalid_operational_groups,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,420,duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"duplicate_link_warnings, orphan_warnings,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,94,duplicate_link_warnings,snake_case,declaration,warnings_field,cost-allocation,const duplicate_link_warnings = get_duplicate_link_warnings( active_asset_labour_links
lib\selectors\cost-allocation\costAllocationCardSections.js,costAllocationCardSections.js,lib,294,duplicate_link_warnings,snake_case,object_key,warnings_field,cost-allocation,"division_cost_rows: division_counts.division_cost_rows, duplicate_link_warnings: calculated?.duplicate_link_warnings ?? [], orphan_warnings: calculated?.orphan_warnings ?? [],"
lib\selectors\cost-allocation\costAllocationCardSections.js,costAllocationCardSections.js,lib,438,duplicate_link_warnings,snake_case,object_key,warnings_field,cost-allocation,"allocation_warnings, duplicate_link_warnings: calculated?.duplicate_link_warnings ?? [], orphan_warnings: calculated?.orphan_warnings ?? [],"
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,61,flat_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"export default function CostAllocationStatusStrip({ allocation_status: flat_allocation_status, allocation_dependency_type: flat_allocation_dependency_type,"
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,77,flat_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,const allocation_status = flat_allocation_status || status?.allocation_status ||
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,31,get_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"export function get_allocation_status({ recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,318,get_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"const base_allocation_status = get_allocation_status({ recovery_summary_ready: inputs.recovery_summary_ready,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,32,get_allocation_status,snake_case,snake_case_reference,status_field,cost-allocation,"get_allocation_dependency_type, get_allocation_status, } from ""@/lib/calculations/cost-allocation/costAllocationStatus"";"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,23,get_duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,export function get_duplicate_link_warnings(active_links) { const seen_pairs = new Set();
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,36,get_duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,"import { get_duplicate_link_warnings, get_orphan_warnings,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,94,get_duplicate_link_warnings,snake_case,warning_id,warnings_field,cost-allocation,const duplicate_link_warnings = get_duplicate_link_warnings( active_asset_labour_links
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,45,get_orphan_warnings,snake_case,warning_id,warnings_field,cost-allocation,"export function get_orphan_warnings({ active_staff,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,200,get_orphan_warnings,snake_case,warning_id,warnings_field,cost-allocation,"const orphan_warnings = get_orphan_warnings({ active_staff,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,37,get_orphan_warnings,snake_case,warning_id,warnings_field,cost-allocation,"get_duplicate_link_warnings, get_orphan_warnings, get_structure_valid,"
lib\selectors\cost-allocation\costAllocationCardSelectors.js,costAllocationCardSelectors.js,lib,102,get_unique_warnings,snake_case,warning_id,warnings_field,cost-allocation,const unique_setup_warnings = get_unique_warnings([setup_warnings]); const unique_structural_warnings = get_unique_warnings([structural_warnings]);
lib\selectors\cost-allocation\costAllocationCardSelectors.js,costAllocationCardSelectors.js,lib,103,get_unique_warnings,snake_case,warning_id,warnings_field,cost-allocation,const unique_setup_warnings = get_unique_warnings([setup_warnings]); const unique_structural_warnings = get_unique_warnings([structural_warnings]); const unique_warnings = get_unique_warnings([allocation_warnings]);
lib\selectors\cost-allocation\costAllocationCardSelectors.js,costAllocationCardSelectors.js,lib,104,get_unique_warnings,snake_case,warning_id,warnings_field,cost-allocation,const unique_structural_warnings = get_unique_warnings([structural_warnings]); const unique_warnings = get_unique_warnings([allocation_warnings]);
lib\selectors\cost-allocation\costAllocationCardSelectors.js,costAllocationCardSelectors.js,lib,7,get_unique_warnings,snake_case,warning_id,warnings_field,cost-allocation,"get_status_copy, get_unique_warnings, } from ""@/lib/selectors/cost-allocation/costAllocationDisplayHelpers"";"
lib\selectors\cost-allocation\costAllocationDisplayHelpers.js,costAllocationDisplayHelpers.js,lib,174,get_unique_warnings,snake_case,warning_id,warnings_field,cost-allocation,export function get_unique_warnings(warning_groups = []) { const seen = new Set();
hooks\cost-allocation\useCostAllocationOutputContract.js,useCostAllocationOutputContract.js,hooks,119,group_validation_warnings,snake_case,object_key,warnings_field,cost-allocation,"orphan_warnings: calculated.orphan_warnings, group_validation_warnings: calculated.group_validation_warnings,"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,115,group_validation_warnings,snake_case,declaration,warnings_field,cost-allocation,}) { const group_validation_warnings = []; const validated_groups = [];
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,140,group_validation_warnings,snake_case,warning_id,warnings_field,cost-allocation,if (!asset_requirement_met) { group_validation_warnings.push( make_warning(
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,148,group_validation_warnings,snake_case,warning_id,warnings_field,cost-allocation,if (!staff_requirement_met) { group_validation_warnings.push( make_warning(
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,167,group_validation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"validated_groups, group_validation_warnings, };"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,422,group_validation_warnings,snake_case,warning_id,warnings_field,cost-allocation,"orphan_warnings, group_validation_warnings,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,98,group_validation_warnings,snake_case,destructured_name,warnings_field,cost-allocation,"const { validated_groups, group_validation_warnings } = validate_groups({ active_groups: active_operational_groups,"
lib\selectors\cost-allocation\costAllocationCardSections.js,costAllocationCardSections.js,lib,296,group_validation_warnings,snake_case,object_key,warnings_field,cost-allocation,"orphan_warnings: calculated?.orphan_warnings ?? [], group_validation_warnings: calculated?.group_validation_warnings ?? [], allocation_warnings,"
lib\selectors\cost-allocation\costAllocationCardSections.js,costAllocationCardSections.js,lib,440,group_validation_warnings,snake_case,object_key,warnings_field,cost-allocation,"orphan_warnings: calculated?.orphan_warnings ?? [], group_validation_warnings: calculated?.group_validation_warnings ?? [],"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,221,has_component_required_recovery,snake_case,warning_id,readiness_field,cost-allocation,export function has_component_required_recovery(component_required_recovery) { return (
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,213,has_component_required_recovery,snake_case,warning_id,readiness_field,cost-allocation,const missing_component_required_recovery = !has_component_required_recovery(inputs.component_required_recovery);
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,39,has_component_required_recovery,snake_case,warning_id,readiness_field,cost-allocation,"get_structure_valid, has_component_required_recovery, validate_groups,"
lib\calculations\cost-allocation\costAllocationDivisionBuilders.js,costAllocationDivisionBuilders.js,lib,31,has_default_division,snake_case,declaration,readiness_field,cost-allocation,const has_default_division = rows.some( (division) => get_division_id(division) === DEFAULT_DIVISION_ID
lib\calculations\cost-allocation\costAllocationDivisionBuilders.js,costAllocationDivisionBuilders.js,lib,35,has_default_division,snake_case,snake_case_reference,readiness_field,cost-allocation,const active_divisions = has_default_division ? rows
lib\storage\costAllocationProfileStorage.js,costAllocationProfileStorage.js,lib,36,has_default_division,snake_case,declaration,readiness_field,cost-allocation,const rows = Array.isArray(divisions) ? divisions : []; const has_default_division = rows.some( (division) => division?.division_id === DEFAULT_DIVISION_ID
lib\storage\costAllocationProfileStorage.js,costAllocationProfileStorage.js,lib,40,has_default_division,snake_case,snake_case_reference,readiness_field,cost-allocation,if (has_default_division) { return rows;
lib\storage\costAllocationStorage.js,costAllocationStorage.js,lib,63,has_default_division,snake_case,declaration,readiness_field,cost-allocation,const has_default_division = rows.some( (division) => division?.division_id === DEFAULT_DIVISION_ID
lib\storage\costAllocationStorage.js,costAllocationStorage.js,lib,67,has_default_division,snake_case,snake_case_reference,readiness_field,cost-allocation,if (has_default_division) { return rows;
components\cost-allocation\divisions\CostAllocationDivisionCard.jsx,CostAllocationDivisionCard.jsx,components,13,has_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,function DivisionNextStep({ has_groups }) { if (has_groups) {
components\cost-allocation\divisions\CostAllocationDivisionCard.jsx,CostAllocationDivisionCard.jsx,components,131,has_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,<DivisionNextStep has_groups={division_groups.length > 0} />
components\cost-allocation\divisions\CostAllocationDivisionCard.jsx,CostAllocationDivisionCard.jsx,components,14,has_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,function DivisionNextStep({ has_groups }) { if (has_groups) { return (
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,2,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"export function get_allocation_dependency_type({ has_internal_capacity_shortfall, external_delivery_required,"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,37,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"has_asset_structure_issue, has_internal_capacity_shortfall, external_delivery_enabled,"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,51,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"if (has_internal_capacity_shortfall && external_delivery_enabled) { return ""ready_with_dependency"";"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,55,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"if (has_internal_capacity_shortfall || has_low_coverage) { return ""strained"";"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,8,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"if (has_internal_capacity_shortfall) { dependency_types.push(""internal_capacity"");"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,123,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,if (has_internal_capacity_shortfall) { structural_warnings.push(
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,16,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"has_low_group_coverage, has_internal_capacity_shortfall, external_delivery_required,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,240,has_internal_capacity_shortfall,snake_case,declaration,readiness_field,cost-allocation,const has_internal_capacity_shortfall = false; const external_delivery_required = false;
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,253,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"const allocation_dependency_type = get_allocation_dependency_type({ has_internal_capacity_shortfall, external_delivery_required,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,294,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"has_low_group_coverage, has_internal_capacity_shortfall, external_delivery_required,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,324,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"has_asset_structure_issue, has_internal_capacity_shortfall, external_delivery_enabled: inputs.external_delivery_enabled === true,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,431,has_internal_capacity_shortfall,snake_case,warning_id,readiness_field,cost-allocation,"external_delivery_required, internal_capacity_shortfall: has_internal_capacity_shortfall,"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,39,has_low_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,"external_delivery_enabled, has_low_coverage, }) {"
lib\calculations\cost-allocation\costAllocationStatus.js,costAllocationStatus.js,lib,55,has_low_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,"if (has_internal_capacity_shortfall || has_low_coverage) { return ""strained"";"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,326,has_low_coverage,snake_case,object_key,readiness_field,cost-allocation,"external_delivery_enabled: inputs.external_delivery_enabled === true, has_low_coverage: has_low_staff_coverage || has_low_asset_coverage || has_low_group_coverage,"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,114,has_low_group_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,if (has_low_group_coverage) { structural_warnings.push(
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,15,has_low_group_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_low_asset_coverage, has_low_group_coverage, has_internal_capacity_shortfall,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,223,has_low_group_coverage,snake_case,declaration,readiness_field,cost-allocation,const has_low_group_coverage = total_operational_groups > 0 && group_coverage_percent < 70;
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,293,has_low_group_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_low_asset_coverage, has_low_group_coverage, has_internal_capacity_shortfall,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,327,has_low_group_coverage,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_low_coverage: has_low_staff_coverage || has_low_asset_coverage || has_low_group_coverage, });"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,26,has_no_operational_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_unassigned_cost, has_no_operational_groups, duplicate_link_warnings = [],"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,87,has_no_operational_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,if (has_no_operational_groups) { setup_warnings.push(
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,226,has_no_operational_groups,snake_case,declaration,readiness_field,cost-allocation,const has_no_operational_groups = total_operational_groups === 0;
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,304,has_no_operational_groups,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_unassigned_cost, has_no_operational_groups, duplicate_link_warnings,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,173,has_over_allocated_source_pool,snake_case,declaration,readiness_field,cost-allocation,const has_over_allocated_source_pool = labour_pool_over_allocated ||
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,198,has_over_allocated_source_pool,snake_case,snake_case_reference,readiness_field,cost-allocation,const structure_valid = base_structure_valid && !has_over_allocated_source_pool;
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,330,has_over_allocated_source_pool,snake_case,snake_case_reference,readiness_field,cost-allocation,"const allocation_status = has_over_allocated_source_pool ? ""blocked"""
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,495,has_over_allocated_source_pool,snake_case,snake_case_reference,readiness_field,cost-allocation,"overhead_pool_over_allocated, has_over_allocated_source_pool,"
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,153,has_remaining_source_pool,snake_case,declaration,readiness_field,cost-allocation,const has_remaining_source_pool = Number(remaining_source_pool || 0) > 1; const has_warnings = Number(warning_count || 0) > 0;
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,210,has_remaining_source_pool,snake_case,snake_case_reference,readiness_field,cost-allocation,"help={ has_remaining_source_pool ? ""Still outside groups."""
hooks\cost-allocation\useCostAllocationGroupRecoveryRows.js,useCostAllocationGroupRecoveryRows.js,hooks,238,has_running_cost,snake_case,object_key,readiness_field,cost-allocation,"has_asset_rate: asset_recovery_rate_per_hour > 0, has_running_cost: running_cost_rate_per_hour > 0, has_overhead_burden: overhead_burden_rate_per_hour > 0,"
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,186,has_unassigned_cost,snake_case,snake_case_reference,readiness_field,cost-allocation,if (has_unassigned_cost) { structural_warnings.push(
lib\calculations\cost-allocation\costAllocationWarnings.js,costAllocationWarnings.js,lib,25,has_unassigned_cost,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_labour_without_productive_capacity_group, has_unassigned_cost, has_no_operational_groups,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,243,has_unassigned_cost,snake_case,declaration,readiness_field,cost-allocation,const has_unassigned_cost = labour_assignment_result.total_remaining_labour_cost > 1 ||
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,303,has_unassigned_cost,snake_case,snake_case_reference,readiness_field,cost-allocation,"has_labour_without_productive_capacity_group, has_unassigned_cost, has_no_operational_groups,"
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,154,has_warnings,snake_case,declaration,warnings_field,cost-allocation,const has_remaining_source_pool = Number(remaining_source_pool || 0) > 1; const has_warnings = Number(warning_count || 0) > 0;
components\cost-allocation\CostAllocationStatusStrip.jsx,CostAllocationStatusStrip.jsx,components,219,has_warnings,snake_case,warning_id,warnings_field,cost-allocation,"value={formatCount(warning_count)} help={has_warnings ? ""Review before relying."" : ""No active warnings.""} />"
components\cost-allocation\CostAllocationGroupsCard.jsx,CostAllocationGroupsCard.jsx,components,16,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,if (Array.isArray(divisions?.rows)) { return divisions.rows.filter((division) => division?.is_active !== false); }
components\cost-allocation\CostAllocationGroupsCard.jsx,CostAllocationGroupsCard.jsx,components,20,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,if (Array.isArray(divisions)) { return divisions.filter((division) => division?.is_active !== false); }
components\cost-allocation\CostAllocationLinkTable.jsx,CostAllocationLinkTable.jsx,components,14,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,"const active_rows = useMemo(() => { return (links?.rows ?? []).filter((row) => row?.is_active); }, [links]);"
components\cost-allocation\CostAllocationProfilesCard.jsx,CostAllocationProfilesCard.jsx,components,79,is_active,snake_case,declaration,readiness_field,cost-allocation,profiles.map((profile) => { const is_active = profile?.active_allocation_profile_id === active_profile_id;
components\cost-allocation\CostAllocationProfilesCard.jsx,CostAllocationProfilesCard.jsx,components,87,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,"""ui-readonly"", is_active ? ""border-[var(--accent)]"" : """", ].join("" "")}"
components\cost-allocation\CostAllocationProfilesCard.jsx,CostAllocationProfilesCard.jsx,components,98,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,"{profile?.effective_from || ""No date""} {is_active ? "" · Active profile"" : """"} </div>"
components\cost-allocation\CostAllocationStepBuilder.jsx,CostAllocationStepBuilder.jsx,components,10,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,if (Array.isArray(value?.rows)) { return value.rows.filter((row) => row?.is_active !== false); }
components\cost-allocation\CostAllocationStepBuilder.jsx,CostAllocationStepBuilder.jsx,components,14,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,if (Array.isArray(value)) { return value.filter((row) => row?.is_active !== false); }
components\cost-allocation\groups\costAllocationGroupHelpers.js,costAllocationGroupHelpers.js,components,240,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,return Array.isArray(rows) ? rows.filter((assignment) => assignment?.is_active !== false) : [];
components\cost-allocation\groups\costAllocationGroupHelpers.js,costAllocationGroupHelpers.js,components,291,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,return Array.isArray(rows) ? rows.filter((assignment) => assignment?.is_active !== false) : [];
components\cost-allocation\groups\costAllocationGroupHelpers.js,costAllocationGroupHelpers.js,components,326,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,(assignment) => assignment?.is_active !== false && assignment?.group_id === group_id )
components\cost-allocation\groups\costAllocationGroupHelpers.js,costAllocationGroupHelpers.js,components,65,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,return Array.isArray(groups?.rows) ? groups.rows.filter((group) => group?.is_active !== false) : [];
hooks\cost-allocation\useCostAllocationAssignmentCards.js,useCostAllocationAssignmentCards.js,hooks,13,is_active,snake_case,snake_case_reference,readiness_field,cost-allocation,function get_active_assignment_rows(rows = []) { return safe_array(rows).filter((row) => row?.is_active !== false); }
hooks\useCostAllocation.js,useCostAllocation.js,hooks,186,is_active,snake_case,object_key,readiness_field,cost-allocation,"required_staff_count: safe_number(group.required_staff_count), is_active: group.is_active !== false, created_at: group.created_at || timestamp,"
hooks\useCostAllocation.js,useCostAllocation.js,hooks,249,is_active,snake_case,object_key,readiness_field,cost-allocation,"assignment_percent: clamped_percent, is_active: true, created_at: timestamp,"
