file_path,file_name,source_area,line_number,variable_name,variable_style,extraction_type,likely_role,module_hint,context
lib\calculations\businessModellingCalculations.js,businessModellingCalculations.js,lib,216,scenario_required_recovery_rate,snake_case,warning_id,warning_id,cost-summary,if (scenario_required_recovery_rate === 0) { warnings.push({
lib\calculations\businessModellingCalculations.js,businessModellingCalculations.js,lib,245,scenario_required_recovery_rate,snake_case,warning_id,warning_id,cost-summary,"scenario_total_productive_output, scenario_required_recovery_rate, scenario_target_charge_out_rate,"
lib\selectors\businessModellingSelectors.js,businessModellingSelectors.js,lib,101,scenario_required_recovery_rate,snake_case,object_key,warning_id,cost-summary,"), scenario_required_recovery_rate: toNumber( source.scenario_required_recovery_rate"
lib\selectors\businessModellingSelectors.js,businessModellingSelectors.js,lib,102,scenario_required_recovery_rate,snake_case,warning_id,warning_id,cost-summary,"scenario_required_recovery_rate: toNumber( source.scenario_required_recovery_rate ),"
lib\selectors\businessModellingSelectors.js,businessModellingSelectors.js,lib,169,scenario_required_recovery_rate,snake_case,warning_id,warning_id,cost-summary,"selected_model_required_recovery_rate: toNumber(selected?.scenario_required_recovery_rate) || toNumber(selected?.required_recovery_rate),"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,295,scenario_required_recovery_rate_zero,snake_case,warning_id,warning_id,cost-summary,"warnings.push({ warning_id: ""scenario_required_recovery_rate_zero"", message:"
lib\calculations\businessModellingCalculations.js,businessModellingCalculations.js,lib,218,scenario_required_recovery_rate_zero,snake_case,warning_id,warning_id,cost-summary,"warnings.push({ warning_id: ""scenario_required_recovery_rate_zero"", message:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,529,selected_model_required_recovery_rate,snake_case,object_key,warning_id,cost-summary,"selected_model_output.selected_model_total_productive_output, selected_model_required_recovery_rate: selected_model_output.selected_model_required_recovery_rate,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,530,selected_model_required_recovery_rate,snake_case,warning_id,warning_id,cost-summary,"selected_model_required_recovery_rate: selected_model_output.selected_model_required_recovery_rate, selected_model_margin_per_productive_hour:"
lib\selectors\businessModellingSelectors.js,businessModellingSelectors.js,lib,168,selected_model_required_recovery_rate,snake_case,object_key,warning_id,cost-summary,"toNumber(selected?.total_productive_output), selected_model_required_recovery_rate: toNumber(selected?.scenario_required_recovery_rate) ||"
components\recovery-summary\RecoverySummaryMainCard.jsx,RecoverySummaryMainCard.jsx,components,38,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,margin_pool={values.margin_pool} total_cost_burden={values.total_cost_burden} primary_recovery_warning={primary_recovery_warning}
components\recovery-summary\main-card\RecoveryOutcomeDetail.jsx,RecoveryOutcomeDetail.jsx,components,112,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"margin_pool, total_cost_burden, primary_recovery_warning,"
components\recovery-summary\main-card\recoverySummaryWarningHelpers.js,recoverySummaryWarningHelpers.js,components,121,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"export function get_annual_recovery_gap({ margin_pool, total_cost_burden }) { return Number(margin_pool ?? 0) - Number(total_cost_burden ?? 0);"
components\recovery-summary\main-card\recoverySummaryWarningHelpers.js,recoverySummaryWarningHelpers.js,components,122,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"export function get_annual_recovery_gap({ margin_pool, total_cost_burden }) { return Number(margin_pool ?? 0) - Number(total_cost_burden ?? 0); }"
components\recovery-summary\recoverySummaryWarningDetails.js,recoverySummaryWarningDetails.js,components,30,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"label: ""Total Cost Burden"", value: format_currency(total_cost_burden), },"
components\recovery-summary\recoverySummaryWarningDetails.js,recoverySummaryWarningDetails.js,components,6,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"margin_pool, total_cost_burden, net_position,"
lib\recovery\recoveryRiskWarningSystem.js,recoveryRiskWarningSystem.js,lib,424,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,"margin_pool = 0, total_cost_burden = 0, current_recovery_rate = 0,"
lib\recovery\recoveryRiskWarningSystem.js,recoveryRiskWarningSystem.js,lib,435,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,const safe_margin_pool = round_currency(margin_pool); const safe_total_cost_burden = round_currency(total_cost_burden); const recovery_gap = round_currency(safe_margin_pool - safe_total_cost_burden);
lib\recovery\recoveryRiskWarningSystem.js,recoveryRiskWarningSystem.js,lib,500,total_cost_burden,snake_case,object_key,warning_id,cost-summary,"margin_pool: safe_margin_pool, total_cost_burden: safe_total_cost_burden, recovery_gap,"
lib\selectors\businessSummarySelectors.js,businessSummarySelectors.js,lib,58,total_cost_burden,snake_case,snake_case_reference,warning_id,cost-summary,if (total_cost_burden === 0) { warnings.push({
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,776,total_people_cost_annual,snake_case,snake_case_reference,warning_id,cost-summary,"if (recovery_mode === ""hours_based"" && total_people_cost_annual <= 0) { warnings.push(""missing_labour_cost"");"
lib\calculations\costSummaryCalculations.js,costSummaryCalculations.js,lib,74,zero,plain,object_key,warning_id,cost-summary,"opening_hours_warnings.push( ""Opening Hours missing or zero: macro_required_operating_hour_rate unavailable"" );"
lib\selectors\employeeOverheadSelectors.js,employeeOverheadSelectors.js,lib,28,active_profile,snake_case,snake_case_reference,warning_id,employee-overheads-legacy,"if (selected_staff_id && !active_profile) { warnings.push(""No overheads saved yet"");"
lib\selectors\employeeOverheadSelectors.js,employeeOverheadSelectors.js,lib,36,active_profile,snake_case,snake_case_reference,warning_id,employee-overheads-legacy,"selected_staff_found: Boolean(selected_staff_id), has_linked_overhead_profile: Boolean(active_profile), warnings,"
components\general-overheads\GeneralOverheadStatusStrip.jsx,GeneralOverheadStatusStrip.jsx,components,5,active_profile_name,snake_case,snake_case_reference,warning_id,general-overheads,"warnings, active_profile_name, saved_profile_count,"
lib\selectors\general-overheads\generalOverheadCardSelector.js,generalOverheadCardSelector.js,lib,42,active_profile_name,snake_case,object_key,warning_id,general-overheads,"warnings, active_profile_name: overhead_state.overhead_profile_name || ""Untitled Profile"","
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,511,allocation_outputs,snake_case,snake_case_reference,warning_id,general-overheads,"unallocated_overhead_amount: allocation_outputs.unallocated_overhead_amount, allocation_pool_warnings: allocation_outputs.allocation_pool_warnings,"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,512,allocation_outputs,snake_case,snake_case_reference,warning_id,general-overheads,"allocation_outputs.unallocated_overhead_amount, allocation_pool_warnings: allocation_outputs.allocation_pool_warnings, allocation_pool_summaries: allocation_outputs.allocation_pool_summaries,"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,513,allocation_outputs,snake_case,snake_case_reference,warning_id,general-overheads,"allocation_pool_warnings: allocation_outputs.allocation_pool_warnings, allocation_pool_summaries: allocation_outputs.allocation_pool_summaries, };"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,513,allocation_pool_summaries,snake_case,object_key,warning_id,general-overheads,"allocation_pool_warnings: allocation_outputs.allocation_pool_warnings, allocation_pool_summaries: allocation_outputs.allocation_pool_summaries, };"
lib\selectors\general-overheads\generalOverheadPoolSelectors.js,generalOverheadPoolSelectors.js,lib,110,allocation_rows,snake_case,snake_case_reference,warning_id,general-overheads,"allocation_pool_warnings: build_allocation_pool_warnings( allocation_rows, grouped_rows"
lib\selectors\general-overheads\generalOverheadPoolSelectors.js,generalOverheadPoolSelectors.js,lib,8,build_grouped_rows,snake_case,snake_case_reference,warning_id,general-overheads,"import { build_grouped_rows } from ""./generalOverheadAllocationSelectors""; import { build_allocation_pool_warnings } from ""./generalOverheadWarnings"";"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,25,category_key,snake_case,object_key,warning_id,general-overheads,"message: `${group.category_label} has more allocated than the P&L source total.`, category_key: group.category_key, });"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,33,category_key,snake_case,object_key,warning_id,general-overheads,"message: `${group.category_label} is partially assigned. The remaining amount stays in General Overheads.`, category_key: group.category_key, });"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,24,category_label,snake_case,snake_case_reference,warning_id,general-overheads,"warning_key: ""asset_pool_over_allocated"", message: `${group.category_label} has more allocated than the P&L source total.`, category_key: group.category_key,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,32,category_label,snake_case,snake_case_reference,warning_id,general-overheads,"warning_key: ""asset_pool_partially_allocated"", message: `${group.category_label} is partially assigned. The remaining amount stays in General Overheads.`, category_key: group.category_key,"
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,205,employee_overhead_mapping_variance,snake_case,object_key,warning_id,general-overheads,employee_overhead_mapping_variance: status.employee_overhead_mapping_variance ??
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,206,employee_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,employee_overhead_mapping_variance: status.employee_overhead_mapping_variance ?? reconciliation.employee_overhead_mapping_variance ??
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,207,employee_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,"status.employee_overhead_mapping_variance ?? reconciliation.employee_overhead_mapping_variance ?? 0,"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,130,employee_overhead_mapping_variance,snake_case,object_key,warning_id,general-overheads,"), employee_overhead_mapping_variance: roundMoney( getValue(explainedVariance, ""employee_overhead_mapping_variance"", 0)"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,131,employee_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,"employee_overhead_mapping_variance: roundMoney( getValue(explainedVariance, ""employee_overhead_mapping_variance"", 0) ),"
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,210,general_overhead_mapping_variance,snake_case,object_key,warning_id,general-overheads,general_overhead_mapping_variance: status.general_overhead_mapping_variance ??
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,211,general_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,general_overhead_mapping_variance: status.general_overhead_mapping_variance ?? reconciliation.general_overhead_mapping_variance ??
components\model-readiness\ModelReadinessAuditPanel.jsx,ModelReadinessAuditPanel.jsx,components,212,general_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,"status.general_overhead_mapping_variance ?? reconciliation.general_overhead_mapping_variance ?? 0,"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,133,general_overhead_mapping_variance,snake_case,object_key,warning_id,general-overheads,"), general_overhead_mapping_variance: roundMoney( getValue(explainedVariance, ""general_overhead_mapping_variance"", 0)"
lib\audit\buildLiveAuditSnapshotExport.js,buildLiveAuditSnapshotExport.js,lib,134,general_overhead_mapping_variance,snake_case,warning_id,warning_id,general-overheads,"general_overhead_mapping_variance: roundMoney( getValue(explainedVariance, ""general_overhead_mapping_variance"", 0) ),"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,20,group_summaries,snake_case,snake_case_reference,warning_id,general-overheads,"group_summaries.forEach((group) => { if (group.allocation_pool_status === ""over_allocated"") {"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,3,group_summaries,snake_case,snake_case_reference,warning_id,general-overheads,"export function build_allocation_pool_warnings(rows = [], group_summaries = []) { const warnings = [];"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,15,line_id,snake_case,object_key,warning_id,general-overheads,"message: `${row.line_label} needs a system allocation type before it can support downstream asset modelling.`, line_id: row.line_id, });"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,14,line_label,snake_case,snake_case_reference,warning_id,general-overheads,"warning_key: ""overhead_line_needs_allocation_type"", message: `${row.line_label} needs a system allocation type before it can support downstream asset modelling.`, line_id: row.line_id,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,14,message,plain,object_key,warning_id,general-overheads,"warning_key: ""overhead_line_needs_allocation_type"", message: `${row.line_label} needs a system allocation type before it can support downstream asset modelling.`, line_id: row.line_id,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,24,message,plain,object_key,warning_id,general-overheads,"warning_key: ""asset_pool_over_allocated"", message: `${group.category_label} has more allocated than the P&L source total.`, category_key: group.category_key,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,32,message,plain,object_key,warning_id,general-overheads,"warning_key: ""asset_pool_partially_allocated"", message: `${group.category_label} is partially assigned. The remaining amount stays in General Overheads.`, category_key: group.category_key,"
components\general-overheads\GeneralOverheadSummaryCard.jsx,GeneralOverheadSummaryCard.jsx,components,19,not_reviewed,snake_case,quoted_object_key,warning_id,general-overheads,"return ""Does not contain asset finance interest""; case ""not_reviewed"": return ""Interest not reviewed"";"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,95,not_reviewed,snake_case,quoted_object_key,warning_id,general-overheads,"case ""unknown"": case ""not_reviewed"": case undefined:"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,99,not_reviewed,snake_case,warning_id,warning_id,general-overheads,"case """": return ""not_reviewed""; default:"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,21,over_allocated,snake_case,snake_case_reference,warning_id,general-overheads,"group_summaries.forEach((group) => { if (group.allocation_pool_status === ""over_allocated"") { warnings.push({"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,765,overhead_absorption_high,snake_case,snake_case_reference,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""high"") { warnings.push(""overhead_absorption_high""); }"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,760,overhead_absorption_level,snake_case,snake_case_reference,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""medium"") { warnings.push(""overhead_absorption_review"");"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,764,overhead_absorption_level,snake_case,snake_case_reference,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""high"") { warnings.push(""overhead_absorption_high"");"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,658,overhead_absorption_review,snake_case,declaration,warning_id,general-overheads,"const overhead_absorption_review = build_overhead_absorption_diagnostics({ overhead_absorbed_percent,"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,760,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""medium"") { warnings.push(""overhead_absorption_review"");"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,761,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""medium"") { warnings.push(""overhead_absorption_review""); }"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,764,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"if (overhead_absorption_review.overhead_absorption_level === ""high"") { warnings.push(""overhead_absorption_high"");"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,970,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"overhead_absorption_level: overhead_absorption_review.overhead_absorption_level, overhead_absorption_title:"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,972,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"overhead_absorption_title: overhead_absorption_review.overhead_absorption_title, overhead_absorption_message:"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,974,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"overhead_absorption_message: overhead_absorption_review.overhead_absorption_message, overhead_absorption_diagnostics:"
lib\calculations\recoverySummaryCalculations.js,recoverySummaryCalculations.js,lib,976,overhead_absorption_review,snake_case,warning_id,warning_id,general-overheads,"overhead_absorption_diagnostics: overhead_absorption_review.overhead_absorption_diagnostics,"
lib\selectors\recoverySummarySelectors.js,recoverySummarySelectors.js,lib,82,overhead_absorption_review,snake_case,object_key,warning_id,general-overheads,"overhead_absorption_review: ""Some recovery is not yet assigned to labour, assets, or materials / products."","
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,13,overhead_line_needs_allocation_type,snake_case,snake_case_reference,warning_id,general-overheads,"warnings.push({ warning_key: ""overhead_line_needs_allocation_type"", message: `${row.line_label} needs a system allocation type before it can support downstream asset modelling.`,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,276,overhead_pool_over_allocated,snake_case,snake_case_reference,warning_id,general-overheads,if (overhead_pool_over_allocated) { source_pool_warnings.push({
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,278,overhead_pool_over_allocated,snake_case,snake_case_reference,warning_id,general-overheads,"source_pool_warnings.push({ warning_key: ""overhead_pool_over_allocated"", message:"
lib\selectors\general-overheads\generalOverheadCardSelector.js,generalOverheadCardSelector.js,lib,17,overhead_profile_name,snake_case,snake_case_reference,warning_id,general-overheads,"if (!overhead_state.overhead_profile_name?.trim()) { warnings.push(""Profile name is missing."");"
lib\selectors\general-overheads\generalOverheadCardSelector.js,generalOverheadCardSelector.js,lib,17,overhead_state,snake_case,snake_case_reference,warning_id,general-overheads,"if (!overhead_state.overhead_profile_name?.trim()) { warnings.push(""Profile name is missing."");"
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,177,overhead_variance,snake_case,warning_id,warning_id,general-overheads,"asset_finance_variance = 0, overhead_variance = 0, other_income_treatment = 0,"
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,211,overhead_variance,snake_case,warning_id,warning_id,general-overheads,"label=""Less overhead variance"" value={-Math.abs(to_number(overhead_variance))} />"
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,254,overhead_variance,snake_case,declaration,warning_id,general-overheads,const overhead_variance = to_number(total_business_overheads) - adjusted_overheads_benchmark;
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,258,overhead_variance,snake_case,warning_id,warning_id,general-overheads,const operational_pressure_adjustment = labour_variance + asset_finance_variance + overhead_variance;
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,308,overhead_variance,snake_case,warning_id,warning_id,general-overheads,"module_total={total_business_overheads} variance={overhead_variance} benchmark_label=""Adjusted P&L overhead benchmark"""
components\business-summary\BusinessSummaryMacroPositionCard.jsx,BusinessSummaryMacroPositionCard.jsx,components,337,overhead_variance,snake_case,warning_id,warning_id,general-overheads,asset_finance_variance={asset_finance_variance} overhead_variance={overhead_variance} other_income_treatment={other_income_treatment}
components\model-readiness\ModelReadinessVarianceBreakdown.jsx,ModelReadinessVarianceBreakdown.jsx,components,190,overhead_variance,snake_case,declaration,warning_id,general-overheads,const overhead_variance = module_overheads - pnl_overheads_adjusted;
components\model-readiness\ModelReadinessVarianceBreakdown.jsx,ModelReadinessVarianceBreakdown.jsx,components,193,overhead_variance,snake_case,warning_id,warning_id,general-overheads,const overhead_is_reconciled_after_exclusion = Math.abs(overhead_variance) < 1;
components\model-readiness\ModelReadinessVarianceBreakdown.jsx,ModelReadinessVarianceBreakdown.jsx,components,246,overhead_variance,snake_case,warning_id,warning_id,general-overheads,"module_total: module_overheads, variance: overhead_variance, benchmark_label: ""Adjusted P&L overhead benchmark"","
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,29,partially_allocated,snake_case,snake_case_reference,warning_id,general-overheads,"if (group.allocation_pool_status === ""partially_allocated"") { warnings.push({"
lib\selectors\general-overheads\generalOverheadCardSelector.js,generalOverheadCardSelector.js,lib,21,saved_overheads,snake_case,snake_case_reference,warning_id,general-overheads,"if ((saved_overheads ?? []).length === 0) { warnings.push(""No saved overhead profiles yet."");"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,119,source_review_subcategory,snake_case,object_key,warning_id,general-overheads,"source_line_name: line?.line_name || """", source_review_subcategory: line?.review_subcategory || """", source_category: line?.category || """","
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,272,source_review_subcategory,snake_case,object_key,warning_id,general-overheads,"source_line_name: line?.line_name || """", source_review_subcategory: line?.review_subcategory || """", source_category: line?.category || """","
lib\calculations\generalOverheadCalculations.js,generalOverheadCalculations.js,lib,175,source_review_subcategory,snake_case,object_key,warning_id,general-overheads,"source_line_name: item.source_line_name || """", source_review_subcategory: item.source_review_subcategory || """", source_category: item.source_category || """","
lib\calculations\generalOverheadCalculations.js,generalOverheadCalculations.js,lib,194,source_review_subcategory,snake_case,object_key,warning_id,general-overheads,"source_line_name: item.source_line_name || """", source_review_subcategory: item.source_review_subcategory || """", source_category: item.source_category || """","
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,29,source_review_subcategory,snake_case,warning_id,warning_id,general-overheads,"return String( row.label || row.source_line_name || row.source_review_subcategory || """" ).toLowerCase();"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,296,source_review_subcategory,snake_case,object_key,warning_id,general-overheads,"source_line_name: `${category_label} redistribution`, source_review_subcategory: category_key, source_module: ""general_overheads_redistribution"","
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,8,system_allocation_type,snake_case,snake_case_reference,warning_id,general-overheads,"if ( row.system_allocation_type === ""unallocated_needs_review"" && to_number(row.amount) !== 0 &&"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,1,to_number,snake_case,snake_case_reference,warning_id,general-overheads,"import { to_number } from ""./generalOverheadFormatting"";"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,9,to_number,snake_case,snake_case_reference,warning_id,general-overheads,"row.system_allocation_type === ""unallocated_needs_review"" && to_number(row.amount) !== 0 && !row.is_balanced_parent_pool"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,101,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"return row.key === ""insurance_compliance_cost"" ? ""unallocated_needs_review"" : ""business_overhead"";"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,106,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"if (category_key === ""vehicles_running"") { return ""unallocated_needs_review""; }"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,134,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"if (row.is_custom || category_key === ""other_unallocated"") { return ""unallocated_needs_review""; }"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,461,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"!is_balanced_parent && system_allocation_type !== ""unallocated_needs_review"" && to_number(input_amount) > 0;"
lib\selectors\general-overheads\generalOverheadAllocationSelectors.js,generalOverheadAllocationSelectors.js,lib,483,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"SYSTEM_ALLOCATION_LABELS[system_allocation_type] || SYSTEM_ALLOCATION_LABELS.unallocated_needs_review, is_asset_related_pool,"
lib\selectors\general-overheads\generalOverheadDefinitions.js,generalOverheadDefinitions.js,lib,187,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"{ key: ""sales_overhead"", label: ""Sales overhead"" }, { key: ""unallocated_needs_review"", label: ""Unallocated / needs review"" }, ];"
lib\selectors\general-overheads\generalOverheadPoolSelectors.js,generalOverheadPoolSelectors.js,lib,77,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"(row) => row.system_allocation_type === ""unallocated_needs_review"" && to_number(row.amount) !== 0 &&"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,8,unallocated_needs_review,snake_case,warning_id,warning_id,general-overheads,"if ( row.system_allocation_type === ""unallocated_needs_review"" && to_number(row.amount) !== 0 &&"
hooks\useGeneralOverheads.js,useGeneralOverheads.js,hooks,511,unallocated_overhead_amount,snake_case,snake_case_reference,warning_id,general-overheads,"unallocated_overhead_amount: allocation_outputs.unallocated_overhead_amount, allocation_pool_warnings: allocation_outputs.allocation_pool_warnings,"
components\general-overheads\GeneralOverheadStatusStrip.jsx,GeneralOverheadStatusStrip.jsx,components,26,warning_count,snake_case,snake_case_reference,warning_id,general-overheads,"<span className=""ui-pill""> {is_ready ? ""Ready"" : `${warning_count} warnings`} </span>"
components\general-overheads\GeneralOverheadStatusStrip.jsx,GeneralOverheadStatusStrip.jsx,components,3,warning_count,snake_case,snake_case_reference,warning_id,general-overheads,"is_ready, warning_count, warnings,"
lib\selectors\general-overheads\generalOverheadCardSelector.js,generalOverheadCardSelector.js,lib,40,warning_count,snake_case,object_key,warning_id,general-overheads,"is_ready: warnings.length === 0, warning_count: warnings.length, warnings,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,13,warning_key,snake_case,object_key,warning_id,general-overheads,"warnings.push({ warning_key: ""overhead_line_needs_allocation_type"", message: `${row.line_label} needs a system allocation type before it can support downstream asset modelling.`,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,23,warning_key,snake_case,object_key,warning_id,general-overheads,"warnings.push({ warning_key: ""asset_pool_over_allocated"", message: `${group.category_label} has more allocated than the P&L source total.`,"
lib\selectors\general-overheads\generalOverheadWarnings.js,generalOverheadWarnings.js,lib,31,warning_key,snake_case,object_key,warning_id,general-overheads,"warnings.push({ warning_key: ""asset_pool_partially_allocated"", message: `${group.category_label} is partially assigned. The remaining amount stays in General Overheads.`,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,95,active_asset_labour_links,snake_case,snake_case_reference,warning_id,labour,const duplicate_link_warnings = get_duplicate_link_warnings( active_asset_labour_links );
lib\selectors\employeeOverheadSelectors.js,employeeOverheadSelectors.js,lib,20,active_labour_profiles,snake_case,snake_case_reference,warning_id,labour,"if (active_labour_profiles.length === 0) { warnings.push(""No active Labour profiles"");"
lib\calculations\cost-allocation\costAllocationValidation.js,costAllocationValidation.js,lib,46,active_staff,snake_case,snake_case_reference,warning_id,labour,"export function get_orphan_warnings({ active_staff, active_assets,"
lib\calculations\costAllocationRules.js,costAllocationRules.js,lib,201,active_staff,snake_case,snake_case_reference,warning_id,labour,"const orphan_warnings = get_orphan_warnings({ active_staff, active_assets,"
components\labour\LabourCompactWorkspaceCard.jsx,LabourCompactWorkspaceCard.jsx,components,369,body,plain,object_key,warning_id,labour,"title: ""Review path"", body: ""Review missing inputs, reconciliation status, and warnings before relying on this Labour output."","
lib\actions\rate-builder\rateBuilderLabourRateModelActions.js,rateBuilderLabourRateModelActions.js,lib,228,build_duplicated_labour_rate_model_payload,snake_case,warning_id,warning_id,labour,"const duplicated_model = create_labour_rate_model( build_duplicated_labour_rate_model_payload({ active_model,"
